,internet_service_type_id,internet_service_type,payment_type_id,payment_type,contract_type_id,contract_type,customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn
160,1,DSL,3,Bank transfer (automatic),3,Two year,0707-HOVVN,Female,1,No,No,70,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,75.5,5212.65,No
161,1,DSL,1,Electronic check,1,Month-to-month,0708-LGSMF,Male,0,Yes,No,13,Yes,Yes,Yes,No,No,No,No,Yes,Yes,65.85,902.25,No
162,1,DSL,2,Mailed check,1,Month-to-month,0708-SJDIS,Female,0,No,No,34,Yes,Yes,No,No,No,Yes,Yes,No,No,65.0,2157.5,No
163,1,DSL,2,Mailed check,1,Month-to-month,0719-SYFRB,Female,0,No,No,12,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,61.65,713.75,Yes
164,1,DSL,3,Bank transfer (automatic),2,One year,0723-FDLAY,Male,0,No,No,44,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,85.25,3704.15,No
165,1,DSL,1,Electronic check,2,One year,0723-VSOBE,Female,1,No,No,45,No,No phone service,No,No,No,No,No,Yes,No,34.2,1596.6,No
166,1,DSL,4,Credit card (automatic),2,One year,0725-CXOTM,Female,0,No,No,36,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,89.65,3348.1,No
167,1,DSL,4,Credit card (automatic),3,Two year,0730-BGQGF,Male,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,90.3,6287.3,No
168,1,DSL,3,Bank transfer (automatic),1,Month-to-month,0733-VUNUW,Male,0,No,No,24,Yes,Yes,Yes,No,No,No,No,No,Yes,55.65,1400.55,Yes
169,1,DSL,2,Mailed check,1,Month-to-month,0734-OXWBT,Male,0,No,Yes,3,Yes,No,No,No,No,Yes,Yes,Yes,No,70.7,225.65,No
170,1,DSL,4,Credit card (automatic),3,Two year,0739-UUAJR,Female,0,Yes,Yes,72,No,No phone service,Yes,No,Yes,No,Yes,Yes,Yes,53.8,3952.45,No
171,1,DSL,2,Mailed check,1,Month-to-month,0742-MOABM,Male,0,Yes,No,4,Yes,No,No,No,No,Yes,No,No,No,50.05,179.35,Yes
172,1,DSL,4,Credit card (automatic),2,One year,0743-HNPFG,Female,0,Yes,Yes,51,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,69.75,3562.5,No
173,1,DSL,1,Electronic check,2,One year,0743-HRVFF,Female,0,Yes,Yes,51,No,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,56.15,2898.95,No
174,1,DSL,3,Bank transfer (automatic),3,Two year,0744-BIKKF,Male,0,No,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,86.65,6224.8,No
175,1,DSL,1,Electronic check,1,Month-to-month,0746-JTRFU,Male,0,No,No,2,No,No phone service,No,No,No,No,No,No,Yes,25.05,56.35,Yes
176,1,DSL,1,Electronic check,1,Month-to-month,0749-IRGQE,Female,1,Yes,No,13,No,No phone service,No,No,No,No,Yes,Yes,No,45.3,528.45,No
177,1,DSL,4,Credit card (automatic),2,One year,0756-MPZRL,Male,0,No,No,46,No,No phone service,No,No,Yes,Yes,No,No,No,33.7,1537.85,No
178,1,DSL,4,Credit card (automatic),3,Two year,0757-WCUUZ,Male,0,Yes,Yes,54,Yes,Yes,No,No,Yes,No,No,Yes,No,63.35,3409.1,No
179,1,DSL,3,Bank transfer (automatic),3,Two year,0769-MURVM,Female,0,Yes,Yes,72,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,No,65.7,4575.35,No
180,1,DSL,4,Credit card (automatic),3,Two year,0771-CHWSK,Male,0,No,No,66,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,74.6,4798.4,No
181,1,DSL,3,Bank transfer (automatic),1,Month-to-month,0774-IFUVM,Male,0,Yes,Yes,11,Yes,Yes,Yes,No,No,No,Yes,No,Yes,65.15,723.35,No
182,1,DSL,3,Bank transfer (automatic),3,Two year,0774-RMNUW,Female,0,Yes,Yes,71,No,No phone service,Yes,Yes,No,Yes,Yes,Yes,No,59.7,4122.65,No
183,1,DSL,4,Credit card (automatic),1,Month-to-month,0778-NELLA,Male,0,No,No,9,No,No phone service,No,No,No,No,Yes,No,Yes,34.7,296.1,Yes
184,1,DSL,2,Mailed check,1,Month-to-month,0786-VSSUD,Male,1,No,No,16,No,No phone service,No,Yes,No,No,Yes,No,Yes,39.0,679.85,Yes
185,1,DSL,1,Electronic check,3,Two year,0795-LAFGP,Male,0,Yes,Yes,71,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,90.4,6668.05,No
186,1,DSL,1,Electronic check,1,Month-to-month,0799-DDIHE,Female,0,Yes,Yes,15,Yes,No,No,No,No,No,No,No,No,46.3,639.45,No
187,1,DSL,1,Electronic check,1,Month-to-month,0804-XBFBV,Female,0,No,Yes,11,No,No phone service,No,No,No,No,No,No,No,25.2,321.05,No
188,1,DSL,2,Mailed check,1,Month-to-month,0807-ZABDG,Female,0,No,Yes,3,Yes,No,Yes,No,No,Yes,No,No,Yes,55.1,154.65,Yes
189,1,DSL,1,Electronic check,2,One year,0810-BDHAW,Female,0,Yes,Yes,24,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,78.4,1832.4,No
190,1,DSL,4,Credit card (automatic),2,One year,0810-DHDBD,Female,0,No,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,74.0,3877.65,No
191,1,DSL,1,Electronic check,1,Month-to-month,0811-GSDTP,Female,0,No,Yes,13,No,No phone service,No,Yes,No,No,No,No,No,30.15,382.2,No
192,1,DSL,3,Bank transfer (automatic),3,Two year,0813-TAXXS,Male,0,No,No,55,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,77.8,4323.35,No
193,1,DSL,1,Electronic check,1,Month-to-month,0817-HSUSE,Male,0,No,No,1,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,75.5,75.5,No
194,1,DSL,2,Mailed check,1,Month-to-month,0820-FNRNX,Male,0,Yes,Yes,17,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,66.7,1077.05,No
195,1,DSL,1,Electronic check,1,Month-to-month,0822-GAVAP,Female,0,No,No,2,No,No phone service,No,No,No,No,No,Yes,Yes,34.7,62.25,Yes
196,1,DSL,1,Electronic check,1,Month-to-month,0822-QGCXA,Female,1,Yes,No,27,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,83.85,2310.2,No
197,1,DSL,1,Electronic check,1,Month-to-month,0823-HSCDJ,Male,1,No,No,52,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,49.15,2550.9,Yes
198,1,DSL,2,Mailed check,1,Month-to-month,0836-SEYLU,Male,0,Yes,No,9,No,No phone service,No,No,No,Yes,Yes,No,No,40.65,328.95,Yes
199,1,DSL,4,Credit card (automatic),3,Two year,0839-JTCUD,Female,0,Yes,Yes,66,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,89.9,5958.85,No
200,1,DSL,3,Bank transfer (automatic),2,One year,0840-DCNZE,Male,0,No,No,47,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,86.95,4138.9,No
201,1,DSL,1,Electronic check,1,Month-to-month,0841-NULXI,Male,0,No,No,1,No,No phone service,No,No,No,No,No,Yes,Yes,35.55,35.55,Yes
202,1,DSL,3,Bank transfer (automatic),1,Month-to-month,0842-IWYCP,Female,0,No,No,46,Yes,No,No,No,No,No,No,No,No,44.95,2168.9,No
203,1,DSL,3,Bank transfer (automatic),3,Two year,0848-SOMKO,Male,0,No,No,70,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,48.4,3442.8,No
204,1,DSL,1,Electronic check,1,Month-to-month,0851-DFJKB,Female,0,No,No,15,Yes,No,Yes,No,Yes,Yes,No,No,No,58.95,955.15,No
205,1,DSL,2,Mailed check,1,Month-to-month,0856-NAOES,Male,0,No,No,6,Yes,No,No,No,Yes,No,Yes,No,No,60.9,414.1,No
206,1,DSL,2,Mailed check,2,One year,0866-QLSIR,Female,0,No,No,34,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,64.4,2088.75,Yes
207,1,DSL,3,Bank transfer (automatic),1,Month-to-month,0867-LDTTC,Male,0,No,No,5,Yes,No,No,No,Yes,Yes,Yes,Yes,No,75.15,392.65,No
208,1,DSL,4,Credit card (automatic),1,Month-to-month,0870-VEMYL,Female,0,No,No,5,Yes,No,Yes,No,No,Yes,No,No,No,53.85,259.8,Yes
209,1,DSL,2,Mailed check,2,One year,0872-CASZJ,Male,0,Yes,No,59,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,69.1,4096.9,No
210,1,DSL,3,Bank transfer (automatic),1,Month-to-month,0872-JCPIB,Male,0,No,No,17,Yes,Yes,Yes,No,No,No,No,Yes,No,65.75,1111.2,No
211,1,DSL,3,Bank transfer (automatic),3,Two year,0885-HMGPY,Male,0,No,No,62,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,69.4,4237.5,No
212,1,DSL,2,Mailed check,1,Month-to-month,0887-HJGAR,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,45.7,45.7,Yes
213,1,DSL,3,Bank transfer (automatic),2,One year,0895-LMRSF,Male,0,No,No,23,Yes,No,No,No,No,No,Yes,Yes,Yes,64.9,1509.8,No
214,1,DSL,2,Mailed check,3,Two year,0895-UADGO,Male,0,No,Yes,8,No,No phone service,Yes,No,No,Yes,No,Yes,Yes,44.55,343.45,No
215,1,DSL,2,Mailed check,1,Month-to-month,0909-SDHNU,Female,0,No,Yes,7,No,No phone service,Yes,No,No,No,No,No,No,29.8,201.95,No
216,1,DSL,3,Bank transfer (automatic),3,Two year,0909-SELIE,Male,0,Yes,No,61,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,80.8,4860.85,No
217,1,DSL,2,Mailed check,3,Two year,0916-KNFAJ,Male,0,Yes,No,61,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,69.9,4226.7,No
218,1,DSL,1,Electronic check,1,Month-to-month,0928-JMXNP,Male,1,Yes,No,4,No,No phone service,No,No,Yes,No,No,No,Yes,29.9,118.25,No
219,1,DSL,2,Mailed check,1,Month-to-month,0929-HYQEW,Male,0,No,No,3,Yes,No,Yes,No,No,No,No,No,Yes,50.15,160.85,No
220,1,DSL,2,Mailed check,2,One year,0930-EHUZA,Female,0,No,No,36,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,76.35,2606.35,No
221,1,DSL,2,Mailed check,1,Month-to-month,0939-EREMR,Female,0,No,Yes,13,Yes,No,No,No,Yes,Yes,No,No,No,53.45,718.1,No
222,1,DSL,3,Bank transfer (automatic),3,Two year,0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,80.8,2369.3,No
223,1,DSL,4,Credit card (automatic),3,Two year,0945-TSONX,Female,0,Yes,Yes,47,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,85.3,4107.25,No
224,1,DSL,2,Mailed check,2,One year,0946-FKYTX,Male,0,No,No,52,No,No phone service,No,Yes,No,No,No,No,No,30.1,1623.4,No
225,1,DSL,2,Mailed check,1,Month-to-month,0953-LGOVU,Male,0,Yes,Yes,12,No,No phone service,No,Yes,No,Yes,No,No,No,35.5,432.25,No
226,1,DSL,4,Credit card (automatic),3,Two year,0973-KYVNF,Female,0,Yes,Yes,72,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,70.65,5011.15,No
227,1,DSL,4,Credit card (automatic),2,One year,0975-UYDTX,Female,0,Yes,No,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,90.1,2312.55,No
228,1,DSL,2,Mailed check,1,Month-to-month,0975-VOOVL,Female,0,No,No,3,No,No phone service,No,Yes,No,No,No,No,No,29.2,98.5,No
229,1,DSL,3,Bank transfer (automatic),3,Two year,0979-MOZQI,Male,0,Yes,No,62,No,No phone service,No,No,No,Yes,Yes,No,Yes,39.0,2337.45,No
230,1,DSL,2,Mailed check,2,One year,0980-FEXWF,Male,0,Yes,Yes,26,Yes,No,No,No,Yes,No,No,No,No,50.35,1285.8,No
231,1,DSL,1,Electronic check,1,Month-to-month,0980-PVMRC,Female,0,Yes,Yes,40,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,50.85,2036.55,No
232,1,DSL,2,Mailed check,2,One year,0983-TATYJ,Female,0,Yes,No,33,Yes,No,No,No,No,Yes,No,No,Yes,51.45,1758.9,No
233,1,DSL,3,Bank transfer (automatic),3,Two year,0988-AADSA,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,80.85,5824.75,No
234,1,DSL,1,Electronic check,1,Month-to-month,0988-JRWWP,Female,0,No,No,3,Yes,No,No,No,No,No,Yes,No,Yes,54.2,140.4,No
235,1,DSL,1,Electronic check,1,Month-to-month,0991-BRRFB,Male,0,No,No,18,Yes,No,Yes,No,No,No,No,No,No,49.4,874.8,Yes
236,1,DSL,3,Bank transfer (automatic),2,One year,0993-OSGPT,Female,1,Yes,No,68,Yes,No,No,Yes,Yes,Yes,No,No,Yes,60.65,3975.9,No
237,1,DSL,2,Mailed check,1,Month-to-month,0997-YTLNY,Female,0,No,Yes,19,Yes,No,No,No,No,Yes,No,No,No,48.8,953.65,No
238,1,DSL,2,Mailed check,1,Month-to-month,0999-QXNSA,Male,1,No,Yes,7,Yes,No,No,No,No,No,No,No,Yes,45.75,344.2,No
239,1,DSL,3,Bank transfer (automatic),3,Two year,1023-BQXZE,Male,0,No,No,57,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,74.35,4317.35,No
240,1,DSL,1,Electronic check,1,Month-to-month,1024-GUALD,Female,0,Yes,No,1,No,No phone service,No,No,No,No,No,No,Yes,24.8,24.8,Yes
241,1,DSL,3,Bank transfer (automatic),3,Two year,1027-LKKQQ,Female,0,Yes,Yes,72,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,80.45,5886.85,No
242,1,DSL,1,Electronic check,2,One year,1032-MAELW,Female,0,Yes,Yes,68,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,78.45,5333.35,No
243,1,DSL,4,Credit card (automatic),1,Month-to-month,1036-GUDCL,Male,0,Yes,Yes,60,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,79.05,4663.4,No
244,1,DSL,4,Credit card (automatic),2,One year,1042-HFUCW,Female,0,No,Yes,25,Yes,No,No,Yes,No,Yes,No,No,Yes,54.75,1266.35,No
245,1,DSL,4,Credit card (automatic),1,Month-to-month,1049-FYSYG,Female,0,Yes,No,17,No,No phone service,No,Yes,Yes,No,No,No,Yes,35.65,646.05,No
246,1,DSL,1,Electronic check,1,Month-to-month,1078-TDCRN,Female,1,Yes,No,3,No,No phone service,No,Yes,No,No,No,No,Yes,30.75,82.85,No
247,1,DSL,4,Credit card (automatic),3,Two year,1084-MNSMJ,Female,0,Yes,Yes,51,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,85.5,4421.95,No
248,1,DSL,4,Credit card (automatic),3,Two year,1088-AUUZZ,Male,0,Yes,Yes,56,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,75.85,4261.2,No
249,1,DSL,4,Credit card (automatic),2,One year,1088-CNNKB,Male,0,Yes,No,63,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,80.0,5040.2,No
250,1,DSL,1,Electronic check,1,Month-to-month,1089-HDMKP,Male,1,No,Yes,11,Yes,No,No,Yes,No,Yes,No,No,Yes,54.55,601.25,No
251,1,DSL,3,Bank transfer (automatic),2,One year,1094-BKOSX,Female,0,Yes,Yes,45,No,No phone service,No,Yes,Yes,Yes,No,Yes,No,51.0,2264.5,No
252,1,DSL,4,Credit card (automatic),1,Month-to-month,1097-FSPVW,Female,0,No,No,42,Yes,No,Yes,No,Yes,No,No,No,No,54.55,2455.05,No
253,1,DSL,1,Electronic check,2,One year,1099-BTKWT,Female,0,Yes,No,68,No,No phone service,Yes,No,Yes,No,Yes,Yes,Yes,54.4,3723.65,No
254,1,DSL,2,Mailed check,1,Month-to-month,1100-DDVRV,Male,0,Yes,No,17,No,No phone service,No,Yes,No,No,Yes,Yes,Yes,49.8,836.35,No
255,1,DSL,1,Electronic check,1,Month-to-month,1101-SSWAG,Female,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No,Yes,51.1,711.15,No
256,1,DSL,1,Electronic check,1,Month-to-month,1104-FEJAM,Male,0,Yes,Yes,28,Yes,Yes,No,Yes,No,No,No,Yes,No,64.4,1802.15,No
257,1,DSL,4,Credit card (automatic),1,Month-to-month,1114-CENIM,Male,0,No,Yes,54,Yes,Yes,No,Yes,No,No,No,No,Yes,55.0,3092.65,Yes
258,1,DSL,2,Mailed check,3,Two year,1116-FRYVH,Female,0,Yes,Yes,48,No,No phone service,Yes,Yes,No,Yes,No,No,No,39.4,1978.65,No
259,1,DSL,2,Mailed check,1,Month-to-month,1120-BMWUB,Female,0,No,No,16,Yes,No,No,Yes,No,Yes,No,No,Yes,53.9,834.15,Yes
260,1,DSL,2,Mailed check,2,One year,1121-QSIVB,Female,0,No,Yes,44,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,77.55,3471.1,No
261,1,DSL,4,Credit card (automatic),2,One year,1122-YJBCS,Male,0,Yes,No,69,Yes,No,Yes,Yes,No,No,No,No,Yes,53.65,3804.4,No
262,1,DSL,2,Mailed check,1,Month-to-month,1125-SNVCK,Female,1,No,No,49,Yes,No,No,No,No,No,No,No,No,43.8,2106.05,No
263,1,DSL,1,Electronic check,1,Month-to-month,1134-YWTYF,Male,0,Yes,No,27,Yes,No,No,Yes,No,Yes,No,No,Yes,53.8,1389.85,No
264,1,DSL,4,Credit card (automatic),2,One year,1136-XGEQU,Female,0,Yes,Yes,50,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,84.15,4164.4,No
265,1,DSL,3,Bank transfer (automatic),2,One year,1137-DGOWI,Female,0,Yes,No,30,Yes,No,No,Yes,Yes,Yes,No,Yes,No,70.25,2198.9,No
266,1,DSL,4,Credit card (automatic),3,Two year,1139-WUOAH,Male,0,No,No,57,No,No phone service,No,No,Yes,Yes,Yes,Yes,No,53.35,3090.05,No
267,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1142-WACZW,Male,0,No,No,2,No,No phone service,No,No,No,Yes,No,No,No,29.85,75.6,Yes
268,1,DSL,1,Electronic check,2,One year,1153-GNOLC,Male,0,No,No,33,No,No phone service,No,Yes,No,No,Yes,No,Yes,39.1,1309,No
269,1,DSL,2,Mailed check,2,One year,1154-HYWWO,Male,0,No,No,38,Yes,No,Yes,Yes,No,Yes,Yes,No,No,70.6,2708.2,No
270,1,DSL,4,Credit card (automatic),1,Month-to-month,1163-ONYEY,Male,0,Yes,Yes,41,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,74.55,3023.55,No
271,1,DSL,3,Bank transfer (automatic),3,Two year,1172-VIYBP,Male,0,Yes,Yes,53,Yes,Yes,Yes,Yes,No,No,No,Yes,No,69.7,3686.05,No
272,1,DSL,3,Bank transfer (automatic),2,One year,1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,Yes,Yes,No,Yes,No,No,No,64.15,3491.55,No
273,1,DSL,3,Bank transfer (automatic),2,One year,1183-CANVH,Female,0,Yes,No,23,Yes,No,No,No,No,Yes,Yes,No,No,60.0,1347.15,No
274,1,DSL,4,Credit card (automatic),3,Two year,1187-WILMM,Male,0,Yes,Yes,63,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,89.4,5597.65,No
275,1,DSL,2,Mailed check,3,Two year,1194-BHJYC,Male,0,Yes,No,61,No,No phone service,Yes,No,Yes,Yes,Yes,Yes,Yes,62.15,3778.85,No
276,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1202-KKGFU,Female,0,Yes,No,12,Yes,No,Yes,No,No,Yes,No,No,No,54.2,690.5,No
277,1,DSL,2,Mailed check,1,Month-to-month,1205-WNWPJ,Female,0,No,No,7,Yes,No,No,No,No,Yes,Yes,No,Yes,59.5,415.95,Yes
278,1,DSL,4,Credit card (automatic),2,One year,1208-DNHLN,Male,0,Yes,Yes,23,Yes,Yes,No,No,No,No,No,No,Yes,48.35,1067.15,Yes
279,1,DSL,1,Electronic check,1,Month-to-month,1208-NBVFH,Male,0,Yes,Yes,20,Yes,No,No,No,Yes,No,No,No,Yes,49.6,939.8,No
280,1,DSL,2,Mailed check,3,Two year,1209-VFFOC,Male,0,Yes,Yes,68,No,No phone service,Yes,Yes,Yes,Yes,No,Yes,Yes,56.4,3948.45,No
281,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1213-NGCUN,Female,0,No,No,6,Yes,No,No,No,No,Yes,No,No,Yes,49.65,267.35,Yes
282,1,DSL,2,Mailed check,1,Month-to-month,1215-VFYVK,Female,0,No,No,4,No,No phone service,Yes,No,Yes,Yes,No,Yes,No,48.25,202.25,No
283,1,DSL,2,Mailed check,3,Two year,1221-GHZEP,Female,0,No,No,62,Yes,No,Yes,No,No,Yes,No,Yes,Yes,65.1,3846.75,No
284,1,DSL,2,Mailed check,1,Month-to-month,1226-UDFZR,Female,0,No,No,2,Yes,No,No,Yes,No,No,No,No,Yes,49.6,114.7,Yes
285,1,DSL,3,Bank transfer (automatic),3,Two year,1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,91.15,6637.9,No
286,1,DSL,2,Mailed check,1,Month-to-month,1230-QAJDW,Male,0,No,No,3,Yes,Yes,No,No,No,Yes,Yes,No,Yes,65.25,209.9,No
287,1,DSL,2,Mailed check,1,Month-to-month,1247-QBVSH,Female,0,Yes,Yes,43,Yes,No,No,Yes,No,No,No,No,No,50.2,2169.4,No
288,1,DSL,2,Mailed check,1,Month-to-month,1251-KRREG,Male,0,No,No,2,Yes,Yes,No,Yes,No,No,No,No,Yes,54.4,114.1,Yes
289,1,DSL,1,Electronic check,1,Month-to-month,1260-TTRXI,Male,0,No,No,4,Yes,No,No,No,No,No,No,Yes,No,54.3,195.3,Yes
290,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1261-FWTTE,Male,1,No,No,23,No,No phone service,No,No,No,No,No,Yes,Yes,34.65,768.45,No
291,1,DSL,4,Credit card (automatic),2,One year,1264-FUHCX,Female,0,Yes,No,49,No,No phone service,No,Yes,No,Yes,Yes,Yes,Yes,56.3,2780.6,No
292,1,DSL,3,Bank transfer (automatic),3,Two year,1265-BCFEO,Female,0,Yes,No,71,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,80.45,5662.25,No
293,1,DSL,4,Credit card (automatic),2,One year,1265-HVPZB,Male,0,Yes,No,59,Yes,No,Yes,Yes,Yes,No,Yes,No,No,66.4,3958.2,No
294,1,DSL,2,Mailed check,3,Two year,1265-ZFOSD,Female,0,Yes,No,64,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,81.3,5129.3,No
295,1,DSL,3,Bank transfer (automatic),3,Two year,1266-NZYUI,Female,0,Yes,Yes,72,Yes,Yes,Yes,No,Yes,Yes,No,No,No,66.85,4758.8,No
296,1,DSL,1,Electronic check,1,Month-to-month,1271-SJBGZ,Male,1,No,No,12,No,No phone service,No,No,Yes,Yes,No,Yes,Yes,43.65,526.95,Yes
297,1,DSL,4,Credit card (automatic),3,Two year,1271-UODNO,Male,0,No,No,39,Yes,Yes,No,No,No,Yes,No,No,Yes,53.85,2200.7,No
298,1,DSL,4,Credit card (automatic),2,One year,1282-IHQAC,Male,1,No,No,70,No,No phone service,No,Yes,Yes,No,Yes,No,Yes,44.05,3011.65,No
299,1,DSL,4,Credit card (automatic),2,One year,1301-LOPVR,Male,0,Yes,Yes,29,No,No phone service,Yes,Yes,Yes,Yes,No,Yes,Yes,55.35,1636.95,No
300,1,DSL,2,Mailed check,1,Month-to-month,1304-BCCFO,Male,0,Yes,No,9,Yes,No,No,No,Yes,No,Yes,Yes,Yes,70.05,564.4,No
301,1,DSL,1,Electronic check,2,One year,1309-XGFSN,Male,1,Yes,Yes,52,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,80.85,4079.55,No
302,1,DSL,1,Electronic check,1,Month-to-month,1310-QRITU,Female,0,No,No,18,Yes,Yes,No,No,No,No,No,No,Yes,50.3,913.3,No
303,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1322-AGOQM,Male,0,No,No,46,No,No phone service,No,Yes,No,No,No,No,No,30.3,1380.1,Yes
304,1,DSL,4,Credit card (automatic),1,Month-to-month,1324-NLTJE,Female,1,No,No,15,Yes,Yes,No,No,No,Yes,No,No,No,55.0,757.1,Yes
305,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1329-VHWNP,Female,0,No,No,7,No,No phone service,No,No,No,No,No,No,No,25.05,189.95,No
306,1,DSL,1,Electronic check,1,Month-to-month,1334-FJSVR,Male,0,No,No,1,No,No phone service,No,No,No,No,No,No,Yes,24.25,24.25,Yes
307,1,DSL,4,Credit card (automatic),3,Two year,1335-MXCSE,Male,0,Yes,Yes,55,Yes,No,No,No,Yes,Yes,No,No,Yes,55.25,3119.9,No
308,1,DSL,1,Electronic check,1,Month-to-month,1335-NTIUC,Male,0,No,No,9,No,No phone service,No,No,No,No,No,No,Yes,24.95,190.25,No
309,1,DSL,4,Credit card (automatic),2,One year,1337-BOZWO,Male,0,Yes,Yes,18,No,No phone service,No,Yes,Yes,No,Yes,No,No,46.4,812.4,No
310,1,DSL,3,Bank transfer (automatic),2,One year,1338-CECEE,Male,0,Yes,Yes,41,Yes,Yes,No,Yes,Yes,No,Yes,No,No,68.5,2839.95,No
311,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1352-VHKAJ,Male,0,Yes,Yes,27,Yes,Yes,No,No,No,Yes,Yes,Yes,No,71.6,1957.1,No
312,1,DSL,3,Bank transfer (automatic),2,One year,1353-GHZOS,Male,0,Yes,No,22,Yes,No,Yes,No,No,No,Yes,No,Yes,59.75,1374.35,No
313,1,DSL,1,Electronic check,1,Month-to-month,1353-LJWEM,Male,0,No,No,11,Yes,No,No,Yes,Yes,Yes,No,No,Yes,60.9,688.5,No
314,1,DSL,1,Electronic check,1,Month-to-month,1355-KUSBG,Female,0,Yes,Yes,7,Yes,Yes,No,No,No,No,No,No,No,48.8,349.8,No
315,1,DSL,4,Credit card (automatic),1,Month-to-month,1356-MKYSK,Male,0,No,No,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,78.65,483.3,No
316,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1357-MVDOZ,Male,0,Yes,Yes,11,Yes,No,No,No,Yes,No,Yes,No,Yes,59.65,683.25,No
317,1,DSL,3,Bank transfer (automatic),1,Month-to-month,1360-RCYRT,Male,0,Yes,Yes,23,No,No phone service,No,No,No,Yes,No,No,Yes,30.35,678.75,No
318,1,DSL,4,Credit card (automatic),3,Two year,1371-DWPAZ,Female,0,Yes,Yes,0,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,No,56.05, ,No
319,1,DSL,1,Electronic check,2,One year,1371-WEPDS,Male,1,Yes,No,40,Yes,No,No,No,No,No,No,Yes,No,55.8,2283.3,No
320,1,DSL,1,Electronic check,1,Month-to-month,1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,No,No,No,Yes,No,Yes,Yes,66.35,740.8,Yes
321,1,DSL,2,Mailed check,1,Month-to-month,1376-HHBDV,Female,0,No,No,30,Yes,No,Yes,No,No,No,No,No,Yes,48.8,1536.75,No
